Subthreshold swing,Threshold voltage,Mobility degradation
0.06189093156673616,0.1559857913117143,0.7375763038131842
0.9583616763484294,0.11514857387068311,0.7829096873259782
0.6643922748419328,0.2959556783338935,0.6661900770084029
0.7442172536393163,0.23340389736889694,0.6996711128462334
0.8856944278727481,0.15851794858076895,0.7515128150320997
0.06104081986615356,0.32610956370223493,0.6556206499536741
0.06488649509384,0.3875699538372158,0.5748260281727504
0.46548518783586657,0.24190251353893055,0.7258975689726872
0.9188531475574833,0.15119479287273296,0.8141936403777085
0.061850171249517256,0.41465396755826084,0.5004061064916643
0.06161432713586402,0.36493431904608026,0.5787387377917352
0.06196506592228258,0.4022409445753134,0.5419954751318754
0.2300374341400885,0.25330879485943,0.7231085547759463
0.05998990508798414,0.46369843300057767,0.5246381511956824
0.6237295657686017,0.23992049980081304,0.7346002227417533
0.06233682748092927,0.4104813206393146,0.5301368556060343
0.4359488265477191,0.3156521458807079,0.6066134958474007
0.9056999106510577,0.17546596780922086,0.7788903385056979
0.06325956231913403,0.3822399250137221,0.5768293679141439
0.061745710744026884,0.45627923012002736,0.465334867290903
1.0019153586942064,0.13645245399201256,0.8072219009381775
0.059600425968597645,0.46258851154320746,0.5249765272775947
0.06105605846667245,0.39200001334430784,0.5803405051043621
0.0631976175543458,0.3891183825337133,0.5724097810936647
0.33791152540429487,0.1412227212789514,0.789572366153903
0.0612480580666013,0.4052440830141841,0.5772742303509301
0.0614340251341253,0.25970587444082904,0.6485496681517777
0.3497867557963685,0.20893865048878374,0.7346104185821938
0.8047444841293506,0.1973140131650114,0.760941106077085
1.0607924443002288,0.10755640393008581,0.8507214585336194
0.7896189699539499,0.17078702079900143,0.7974313848269412
0.06051696788612758,0.41672330735620716,0.557297731386236
0.8657455539482193,0.18771655338583693,0.7700080878848927
0.9438485918372163,0.16369586478498488,0.8189947410228656
0.9491838504296665,0.1363527690884816,0.8022492561954391
0.9162914351817039,0.12055858977257494,0.7890204122521732
1.0109256338344816,0.1299586213780749,0.809535918427153
0.06114174291477948,0.2804906477641979,0.6604308716267067
0.08482022040862888,0.25216165475895763,0.6960023184644549
0.06087827872271588,0.43535368701887084,0.5296786089957931
0.06072732691754723,0.23076622753837817,0.7042883083877415
0.7829664504039096,0.2163292083905713,0.7787883919210105
0.06215471828536641,0.34596510274769776,0.6079851056010044
0.060957729960520936,0.29636256306483594,0.6875936474991291
0.060133779167944316,0.40180568582121395,0.625773117802735
0.062067383727941364,0.40971591732688173,0.571926307564535
0.06249203882234918,0.4045824012369072,0.5769316219108088
0.05991089581429688,0.45980051467245153,0.5416495690603965
0.9011135941049012,0.18758442776899698,0.7696718958463921
0.6921596256434809,0.2557365331204237,0.7477689439825801
0.06128206872661865,0.1991416832896088,0.6592785370591877
0.9662334355962943,0.1582322897671119,0.8018273815107748
0.7246781514941115,0.2504800693402119,0.6876345429670807
0.06063891937508568,0.31088230216905766,0.6599826760231328
0.06147983272492422,0.38229101538140875,0.531271699478546
0.06546737215890855,0.38987717066329586,0.5767516411564433
0.97172758077716,0.14833751601713652,0.8076958432905385
0.062435514430137756,0.38673099314002646,0.5904795609599379
1.1419216606476312,0.0734868070191913,0.8760248894280173
0.06439369238535905,0.268456328128666,0.66494961701182
0.06187384616338142,0.4001418476310325,0.5204474962349203
0.060553118743196535,0.3807659648084476,0.5797160635415582
0.6136134188512219,0.28733340141315833,0.7094335952670369
0.655090096235567,0.27098574069569453,0.7046489280356781
0.06116558312313538,0.32714114179015347,0.516346906853892
0.8206307162769566,0.20901466001313412,0.7717035144681139
0.10397238622645627,0.3710882380666162,0.6162222915145418
0.06226135846914795,0.33978001909481975,0.615884677333668
0.0817327867027071,0.33636789433506414,0.5572139491336218
0.9193962520923834,0.12531665519398694,0.7508234734260811
0.8239768577100478,0.1243690454040366,0.7452966500144599
0.06241653215539646,0.4046518991965886,0.5638611867733065
0.7995639671203068,0.21254642968060566,0.7244350035829584
0.8868344846612966,0.17142857994085314,0.8041725104022196
0.8380143259409056,0.20866753558267426,0.7428273068303245
0.06246506672157517,0.38144562248960706,0.5684242045966459
0.7481568506799466,0.24801823070109436,0.7086076066235361
0.0661065855303468,0.23546211884426899,0.5249399577144379
0.9434991288456357,0.15923659264990186,0.8088964771637122
0.0656799826536038,0.3758438029825694,0.5773613665170496
0.061322583567718206,0.43483045657218805,0.4443390407179404
0.6767628030030717,0.269740863369803,0.6749044054133391
0.32865786482786535,0.2446469809974805,0.7034362466390113
0.1561660461448271,0.23091806919785163,0.7432979388425242
1.053900488860806,0.09532158156323733,0.8476718559795975
0.4695093628276422,0.17359620269112286,0.8154515446634574
0.06059035044233733,0.3971271231765694,0.5993358495960399
0.06150714443218678,0.4460265782582559,0.5218748607234432
0.8482922235413737,0.13096341614732032,0.7387812113883143
0.060799269284584075,0.4256020914047677,0.4424145712335973
0.599727805316419,0.3168532936760442,0.6524767318715333
0.09439822230518487,0.32260873106966675,0.6905380212561935
0.16755114120029777,0.22336371235371083,0.7071074804337972
0.8226565257584048,0.2196852010781824,0.7430419492355785
0.8597617093599144,0.11607523343602977,0.8449705594190368
0.9106890359452178,0.08873028460806798,0.8415709396041937
0.06100605396542855,0.35015637409312045,0.5946460809476944
0.0633906057546251,0.3192077693149126,0.6710712703399051
0.8263110910818483,0.1311248636037987,0.7092915624892825
0.062443592009035674,0.31167240382068434,0.6439486505837222
0.4218365708631322,0.2287358956555336,0.6785206648798804
0.0632412210983478,0.42151677523960157,0.56396106682542
0.6376913841659957,0.2760770875509245,0.6966178229711542
0.0587075158030814,0.4676537610590197,0.5299726627143057
0.9618098806985378,0.10688520313650196,0.8113570266321477
0.2610191308173464,0.1443583250858218,0.7902293669316903
0.07298929834859937,0.32713158071199677,0.5333351777439947
0.061684795285318644,0.3394925350892039,0.6283102877744839
0.9172702650239394,0.14806994295415865,0.7871404021102635
0.7098163909727296,0.22312483858077364,0.6772462067892868
0.0615337331889205,0.3069154619366709,0.6508034945937795
0.06364274994306698,0.36885964936108007,0.5565286443598237
0.06131341888172471,0.2882573773410175,0.689378051563389
0.38139143948031157,0.3388741101344759,0.6359653037324435
0.7068288280164392,0.279794362494352,0.6720467632712479
0.7057365237633305,0.23095768419151474,0.6745332200180613
0.06332421650037602,0.3133801928089351,0.6547929559924625
0.06554049593064905,0.3645822348416215,0.5857001138457247
0.08894549882318503,0.35518381125070714,0.6217717310443975
0.06044361617555464,0.4311539741068872,0.5499116708287828
0.06288622662920769,0.41991854292973696,0.5261540517173791
0.06069155580662651,0.4499463433602072,0.52513315616556
0.061151075485526486,0.29096382743262217,0.4739517980401608
0.8079950334701353,0.17244311856869932,0.7949202153279881
0.06218568018651088,0.374037174331156,0.5809163715749114
0.7616819962437326,0.18516368463325694,0.6768138220963748
0.691381030727236,0.26694272363122834,0.704799629618597
0.8772660331845048,0.18908860840459552,0.7449334053343686
0.0639943760924983,0.43172178599732386,0.5395152444973759
0.06214892257675301,0.39547440859407024,0.5777443237809846
0.612435668440742,0.3203411728619957,0.6490569542289342
0.06226740521239665,0.45302405514115746,0.4597636465665676
0.8273491995945089,0.21128209166172773,0.7624386060786379
0.06252449156180163,0.3590975909503066,0.5862334462064693
1.0363692218079787,0.11719180855564748,0.8306292826040363
0.43501475791858824,0.3191706645445388,0.6481599717132065
0.07233627201476293,0.22475312517304802,0.6896824542008104
0.514499190466908,0.2537599823818628,0.652663671618898
0.12372038181554014,0.13498004462369884,0.699014502837666
0.06028573867154425,0.3524920020495503,0.6299961693670417
0.13223785904050944,0.14131846043103424,0.7196672606737887
1.0825118960968474,0.09801520202132641,0.8430696813951539
0.06236412078951515,0.40258217223148857,0.43827894702919856
0.08258680063199413,0.2917606321243975,0.6240815087162996
0.06969071803698616,0.3249909933653904,0.6263491133531538
0.06659530322025647,0.29439493289410795,0.607191927852376
0.7724822482902988,0.23558848001472515,0.7084305991713683
0.7111634884816346,0.27129268924124494,0.6962388771754301
0.061024517634577294,0.4043110033820019,0.3742239724249078
0.06072813762163783,0.37497838241097314,0.6388329809424509
0.06128963231346956,0.43842524035150565,0.5399073253882711
0.23024186936776428,0.19628012658169514,0.7702784505134952
0.06037392876316435,0.3617721487374099,0.6363051830709094
0.05989429647322335,0.45636334743930757,0.5250338530636989
0.06129919240658467,0.36209603967998766,0.6465293900549581
0.061275453598215505,0.3652227236584006,0.6136895440543986
0.061028545139065735,0.3683351498975079,0.43102051764585514
0.06075314296230996,0.28029320674832486,0.6969061722083908
0.8548678432868467,0.15253533344848424,0.7434361863271132
0.7928965562507014,0.2325297182926479,0.7264096307485044
0.06040984055358495,0.4353536725377247,0.5283627644961884
0.062128349363917555,0.31133772758599254,0.6976243351472923
0.062157956118352765,0.4538781216270633,0.4684673235429313
0.6211654069795643,0.3067235962576784,0.6627343170198122
1.0517819521563363,0.11262780037042686,0.8521220679463044
0.06309046179084014,0.3949998680641857,0.5742985254377123
0.06037451135243172,0.4616334484966008,0.44392745970583497
0.06168606892667526,0.4316780096196764,0.5499603574081907
0.061413685163792656,0.3190477685603934,0.6575433769128809
0.06020069066595277,0.4274595499984504,0.5463666472871486
0.060823804016044765,0.38667333655054476,0.601390898164887
0.7167571246340186,0.1475399955916099,0.6516350673821417
0.7394279205038449,0.253067665323084,0.6947967983765843
0.8017315375209553,0.20566907324283146,0.7144092105967799
0.060239233293476524,0.21278972644525368,0.695217917692045
0.5979412145694842,0.31907828511584274,0.6509202548487526
0.062375686685020505,0.4249857268854049,0.570650904207481
0.05986284748882812,0.4187679501598366,0.567700148244353
0.06476609797762255,0.41737881770706936,0.5354963342760051
0.3892089694806402,0.14780776546629748,0.6427085972479423
0.11152087356289199,0.2857218683750264,0.6734852928016167
0.059843890578517515,0.4577913132653768,0.5268185543065593
1.0314632512986472,0.11450504471444345,0.8421865102811558
0.060662933694014716,0.44328875455230987,0.544940956732667
0.06235390377625915,0.33604051707740634,0.5437981091650509
0.4697085700435879,0.09159558210546359,0.8425899718625933
0.35670091687676614,0.24824439897292844,0.7246464775374615
0.06233256887258931,0.3272500154407781,0.5888740033553045
0.8292633143727671,0.20842651476231494,0.7803104558128926
0.06016235891620548,0.35508066381724573,0.6048488122357881
0.07549861381997269,0.1540797015760711,0.7142832580151642
0.7857285473964564,0.23499714414837325,0.721748936426735
0.061450687925837445,0.4385786261095234,0.5340913045572424
0.6912126747764707,0.2463451347799272,0.7068210982277355
0.44978228730276854,0.26990662256803644,0.6793563728808205
0.06468420870722258,0.354887843225176,0.6308784401334988
0.7263136568325069,0.25254418203766815,0.7178659322841514
0.061839759718322986,0.3458967433465134,0.4288278264053586
0.06411137901424446,0.37691000104728445,0.49319565208091815
0.8865221161984703,0.17888892117401978,0.7857545796406953
0.060798910319025776,0.258130097661624,0.6948020583045235
0.8429093062249828,0.2045690742855053,0.7513252244444695
0.6525288291127819,0.1369522231850795,0.6688559287200542
0.4205734490686248,0.2016370599144609,0.730367591660041
0.06136321161007715,0.2904153344874387,0.500270486958073
0.0607362962166377,0.44007044646193216,0.45286454155728245
0.7207222187958721,0.2623570376627231,0.7203039147591824
0.9189033030498829,0.16811691418923758,0.804291287585558
0.08556816508838333,0.1283893568179837,0.7953363611140911
0.06360254823021878,0.32072362828653045,0.6462024030458319
0.061324765893032505,0.23382898301183208,0.6914077472916474
0.8168375389998762,0.17786807376400826,0.6916203827974831
0.9643865006485882,0.10528568338696487,0.7807423309216888
0.06027580670868713,0.378245727645471,0.622426674976289
0.06243240420302328,0.36525814990093103,0.5519062575246014
0.061649842223005236,0.32466001640478376,0.6469311207789201
0.061569905211888966,0.3532958268699207,0.5266797058355802
0.06255137231585232,0.45814110874069386,0.5298968672712097
0.7546767374231389,0.2358805876640604,0.7463335683131417
0.06404197242782698,0.1972993706100854,0.7157218653216568
0.06326556019484797,0.3952328044157059,0.5572796053091865
0.06140279134371974,0.41795353506700905,0.44781841513951054
0.2979165117384499,0.278451927822677,0.6282650996213217
0.060304619944264025,0.45231267120271335,0.5340954547445653
0.5757219393667031,0.31080282673366216,0.6595849690803042
1.0763137339613598,0.09482123699970968,0.8389072533419039
0.9932194329366425,0.14380594969809302,0.7987388099768361
0.06207278203243734,0.3981112169243858,0.5518048188203634
0.060448893963689077,0.375227355140319,0.5982607428321775
0.060301622889294075,0.46340189074324645,0.4564787467220027
0.9122127994771908,0.16023473316544423,0.7987709268468928
0.4294010453675081,0.12403595074906903,0.7388726160238007
0.06128759695191886,0.429629117945576,0.5574651917480962
0.9565144708045253,0.12325003124766121,0.8405466600026512
0.06085054306125305,0.42050385351681124,0.5862829277371288
0.06012890459408724,0.45441295880522586,0.5253282967573032
0.06537567331029251,0.3497527360873147,0.6198101452640978
0.632017577698411,0.3047905220646874,0.6619803233083065
0.08052036763954977,0.16520597174823382,0.7295893386542657
0.06287403204169145,0.40054182053679577,0.582688309434476
0.49749082914128756,0.10643418625109213,0.8086306635392948
0.724970403931397,0.26171868943973875,0.6995669353106837
0.705935333499463,0.25103258662989697,0.7508041416003474
0.1626204912882426,0.34339480590473637,0.626060747031612
0.0644808369624064,0.36073984270784765,0.5821728088865329
0.07437302104728323,0.2252170012144854,0.7292793929234695
0.06336126608392903,0.40637324995001084,0.44908210002927373
0.9255730358948296,0.16760723424729973,0.8115955089395998
0.8697883750713961,0.12935594364415537,0.7133805086454115
0.8471643283774001,0.11781432911619727,0.8144005675623879
0.15950212619333135,0.34030669638044136,0.6591609367554307
0.06101896134840941,0.41294596923125987,0.558595180044846
0.48251554379107614,0.18322967319467032,0.7503420033541454
0.06045042475776342,0.43564517073889525,0.5422449340739129
0.840404885116213,0.19698737139511602,0.7571239759247813
0.06284162044319763,0.4513368918297198,0.5221113660516122
0.06251216745755887,0.3670900785151724,0.6112990235430503
0.06172993104705002,0.43503010917812374,0.5339465609705641
0.7382758279645883,0.19340317344798286,0.7530889425959969
0.06005070173094406,0.39865729794422344,0.5674503558898688
0.06002101248185432,0.3530268332721003,0.6563156575800205
0.059709721462523506,0.46626701702439266,0.5277801200221764
0.0624485699435457,0.31984760289430875,0.6462927620673131
0.060345368067136786,0.21552679756278864,0.7518094623173853
0.06248632918125406,0.4135942601928775,0.4954051114352452
0.0617713851797818,0.353150017611677,0.569264807432631
0.8154658531909532,0.1597517806727684,0.7402242512443782
0.06346171449125204,0.45315117867989807,0.5240062856402826
0.30007590488364827,0.256992923744907,0.6888979836784361
0.09462709688971044,0.3102458298774003,0.6037063662329296
0.06102518469035856,0.2826739744557246,0.686758508979016
0.9976669268213497,0.10561399759582424,0.8112426757085165
0.06668255479106466,0.30829678380309383,0.681057535977586
0.8033308420387415,0.22814285554217212,0.720203792428105
0.06099666814954975,0.4063316256048303,0.5900577715151755
0.7000241906496699,0.2348303526799732,0.6719362493183204
0.2744534335799349,0.2785471349364034,0.6706420560558741
0.06372761993433047,0.21492026257542463,0.5864379180617493
0.06215510082116211,0.39762181150457865,0.5809479007055487
0.06035679027884465,0.3847631059721644,0.5754005128533466
0.06235662958127669,0.4046688306450639,0.5611132575611621
0.13665308793759046,0.22368856747632576,0.672715403828063
0.06251324129597328,0.17207049549061848,0.7034062933685582
0.5374475465670536,0.2826724681308763,0.6096879611374896
0.06121168412107551,0.274162771582139,0.6914709587346671
1.0422754342410085,0.11985292748856535,0.8377523448339083
0.0638691526012449,0.4034265824674749,0.5693196158900219
0.0602611560551212,0.28461948734051934,0.6790554165995116
0.23653706106578198,0.31726515203782113,0.6524509996158434
0.05865479412365369,0.46827932752999046,0.518771571804959
0.8274953492198124,0.21157415009176433,0.7665182802278402
0.812302010078845,0.2023859256588878,0.7644732944944398
0.2701900733718844,0.22817681871173,0.7508771370383162
0.07047848967610847,0.3593506553954254,0.6100602069997552
0.1151876955615635,0.2051285950109617,0.5642471323769813
0.06313942769094702,0.4169143059966157,0.5156126750317672
0.970021258606693,0.14251979248458924,0.8178504060825029
0.6069096369875854,0.2530924355885591,0.7407124930388101
0.06397685423009673,0.42213520397989873,0.5593295461237416
0.0603859167448386,0.40569503741856017,0.5772773839404616
0.9605436318458511,0.15114397547198077,0.7999699367796783
0.35868137753909524,0.2200887395896235,0.694157328355457
0.06129210340529756,0.3633709339590533,0.5163230640688065
0.8850257480045407,0.18312606681988952,0.7779766137150936
0.06257412072577895,0.1139329727656847,0.8204862027453899
0.3128940257337571,0.194385150391016,0.7386474730024747
0.06055749541287908,0.4464635189734091,0.5259036287038097
0.06220199060000509,0.34081496095663816,0.4815905164543325
0.24279017639991135,0.2573162443764606,0.6915390328865735
0.06494196477316139,0.19653506871659243,0.7502468776627603
0.921310857814782,0.15540542303863658,0.7670745080823226
0.06163722388566529,0.25073839164207423,0.7111681310507335
0.0644240507092321,0.4096186221371738,0.5604910177091876
0.0602549728303356,0.4418987748063264,0.5339198198306301
0.08887680190598023,0.32295649091034206,0.7026768445216526
0.061054619089296255,0.32629860438917324,0.6187222065721033
0.9142397058826046,0.14904805577544455,0.7853450895567771
0.06845532723981072,0.23884951785596292,0.7179675975535914
0.5532125413889828,0.11058891440494245,0.8194806929689683
0.06101989265409899,0.454799137801452,0.5271158945991851
0.2704631194196759,0.3005599802939542,0.6630477080075837
0.0646267789453745,0.42888013245125417,0.5399559546054592
0.6201372063963917,0.2944146835360967,0.6756202798044681
0.06314807251883162,0.3538509897040269,0.619501977995941
0.06102621245840389,0.4531385800262934,0.5198683039629702
0.8201489509311705,0.17407821056712613,0.704774351292393
0.3555492927069025,0.33107640298851176,0.5611393398723339
0.06041096588875663,0.4110644627080834,0.5928193922000295
0.06163491722290373,0.18747852476798388,0.7568705949792053
0.06466201600837172,0.3254746042131941,0.5983760978397729
0.8630626514361336,0.1789994170127891,0.7599152469707375
0.06441329631565236,0.25836207823943763,0.6473667562841787
0.691348022025386,0.2692506763814108,0.7004931051142227
0.9215806012039446,0.11573519441284352,0.8042352407616334
0.9375575641208138,0.1329639511840488,0.7702894281074062
0.9341237780783753,0.15224070844141313,0.7905765740325907
0.7564105206175175,0.2069460262295476,0.7536794950546524
0.08439805218803796,0.13753292003221507,0.7913866256898268
0.06343981650295125,0.35154023456926936,0.4877759642974933
0.061441506783632936,0.3742402593040783,0.5923309090296033
0.06545876377163376,0.3961013343115936,0.5627148172000718
0.06080919808557538,0.33246817666371276,0.6441407962355805
0.06232534638909223,0.3881269401626056,0.5795797975910288
0.5642237099442357,0.3151465296468551,0.6550732091009127
0.3854031663129488,0.18600560544805878,0.6288307937655099
0.5049488867473032,0.23107190784506954,0.7063255466438626
1.1206772315239497,0.05835194601040938,0.8807522086052925
0.0618671295652928,0.43180916792923507,0.5375107429060578
0.2167887940186531,0.2507630624149035,0.7167937669033883
0.06404803674713334,0.3685502395720594,0.5882843409426104
0.34545073067690146,0.2948109833680227,0.7170890980405781
0.0625662073275634,0.2729916239751226,0.6866601332252134
0.8521164398337003,0.18753855629565963,0.7620245861815249
0.7329514662432597,0.2525009361315595,0.7040218934416109
0.572271548984489,0.31543775495963255,0.6636366969522994
1.0080452768199883,0.1007470006379908,0.8433802406952542
0.06500110418223391,0.16164957274656422,0.7854243281433276
0.06029904968730522,0.4027103040957213,0.5874620339722643
0.060378335689487375,0.38651657289992464,0.5968438534493048
0.7303188512571727,0.2450276379176839,0.6800678491979159
0.077429667262799,0.3565363505629679,0.613431310731991
0.7684255281190888,0.21787034249268228,0.7282284357180722
0.8880397838521962,0.13341472297825752,0.7852193375961908
0.9504520761666146,0.10728074950776645,0.7705615407737075
0.06136302980785481,0.40695650623021085,0.5866114673041152
0.06119642596303369,0.4579136818894258,0.45718620383417485
0.5719514151140115,0.24879972664433653,0.6787898141552323
0.4885225584491359,0.332123309543383,0.6311126574820058
0.06100446757856575,0.30721901833630366,0.42087362344484813
0.9725182901357563,0.14340580429765282,0.8164165629551939
0.06332689969198829,0.32733393300294444,0.5935754660256479
0.8274418933877854,0.21456342071553208,0.7640087657481737
0.061256156080072656,0.4470958746156628,0.5366403929581034
1.0557216517164527,0.09158054076577815,0.8233019101949534
0.958241585102556,0.14917227056776394,0.8138142613872403
0.06151350303943524,0.36734656666123394,0.5672592969064929
0.807781552415244,0.21490464838517853,0.76046208565399
0.9278164685328028,0.16160429853129388,0.8117653826377786
0.06122184420583382,0.4202106387675963,0.5305278730228035
0.9254695234408671,0.12856123672110442,0.806430211587832
0.5649934702514816,0.20915788651484524,0.7494724598130117
0.06497330495054747,0.39651671296516006,0.519109787161107
0.0620647619733906,0.4102026929154137,0.5356629803690337
0.06122010794412894,0.4519180829933835,0.4055971744265226
0.061612400829779965,0.4346278845340448,0.5333994656164281
0.0848395776123141,0.22241543074274156,0.7152461725923474
0.061077863866800704,0.3263660885021167,0.6157463581791297
0.0610141885004433,0.4441117684266986,0.46535841952748525
0.061145938712757364,0.4217025221443266,0.4976055262793089
0.08487513830314221,0.26450243244718624,0.6951597902292916
0.0613178099279464,0.3011525510464781,0.5838488366045937
0.05986058043919699,0.2838179287903125,0.7114182657503978
0.7540706229540444,0.24622191994828518,0.7158850597086606
0.26068987187609277,0.21454024146614775,0.7339349692327759
0.061809718160758795,0.25971679328774094,0.5852718538095482
0.11477181029430408,0.22211657985053912,0.6487773058786361
0.7997457579847134,0.1426387914154359,0.8092523978670765
0.15278010740758635,0.279620377681374,0.698302334961877
0.9400206313348759,0.13917690819092698,0.8146525556304213
0.06124560281838133,0.4138632435541502,0.5625472286382706
0.935232556346907,0.1641249016485219,0.811401245020086
0.9199343158524347,0.11845554077503873,0.7939478219536223
0.06129840412502811,0.32820504656559185,0.5333298812655877
1.0176564003271267,0.13060317495587748,0.824955673998112
0.8028810422012697,0.20414471145106805,0.7115054029685888
1.018288674298566,0.1101494457142751,0.8286622201302298
0.06130402659649654,0.33465540980805686,0.5830658638339711
0.5592619609407402,0.2529947348363642,0.6892346680209576
0.8123590470416192,0.2114601205318799,0.7743434738253541
0.06263059080355736,0.3804249392982795,0.48905150977314893
0.06091620011810359,0.1677820286442594,0.7744129716849192
0.06296480104868324,0.38404079429527066,0.5924365974627669
0.06385563249109201,0.45393695202672046,0.52298610537412
0.06020147324287862,0.18443410669424432,0.7634723365433327
0.24065120197623974,0.23744527216872108,0.7414816801811442
0.061384988962338745,0.3880812774022561,0.5760554217477075
0.06343466287840709,0.4070126101144666,0.5661171537299889
